image_id,vertebra,keypoint,gt_x,gt_y,pred_x,pred_y,pred_score,pixel_error,normalized_error,match_iou
2784133,C3,top_left,228.0,341.0,226.484375,343.8609924316406,0.024244965985417366,3.237652982413331,0.004821967829115651,0.9213169813156128
2784133,C7,bottom_left,253.0,600.0,255.1768341064453,600.1290283203125,0.2642979025840759,2.1806547260917366,0.0037705682278667716,0.9208663105964661
2784133,C7,bottom_right,290.0,581.0,290.2182312011719,581.4273681640625,0.16070900857448578,0.4798629021075408,0.0007127068024492263,0.9208663105964661
2784133,C7,top_right,278.0,540.0,278.0610046386719,541.8661499023438,0.13375438749790192,1.867146760154936,0.0026416424061965604,0.9208663105964661
2784133,C7,top_left,239.0,559.0,238.7288360595703,559.1292114257812,0.23746514320373535,0.30037555683140826,0.0005034831361405778,0.9208663105964661
0062042,C5,bottom_left,255.0,627.0,253.93223571777344,627.4401245117188,0.28564292192459106,1.1549156454973126,0.0014956847233322842,0.9262745380401611
0062042,C5,bottom_right,341.0,610.0,337.1069030761719,606.1365966796875,0.27449384331703186,5.484714110482119,0.006461475074854997,0.9262745380401611
0062042,C5,top_right,320.0,540.0,320.4719543457031,542.2261352539062,0.2582556903362274,2.2756139991466715,0.0022847366044008994,0.9262745380401611
0062042,C5,top_left,254.0,567.0,256.7047119140625,565.3821411132812,0.15222427248954773,3.1516557418928968,0.003961161902940674,0.9262745380401611
0062042,C4,bottom_left,251.0,550.0,250.148193359375,550.6329345703125,0.11770603805780411,1.0612166241204088,0.0013013072860620335,0.921633243560791
0062042,C4,bottom_right,321.0,526.0,319.3661804199219,520.9262084960938,0.12661147117614746,5.330358960272554,0.005462048406003638,0.921633243560791
0062042,C4,top_right,302.0,454.0,302.75384521484375,457.7994079589844,0.2809924781322479,3.8734717562848746,0.0038808224018072337,0.921633243560791
0062042,C4,top_left,234.0,485.0,236.30458068847656,485.6494445800781,0.35779234766960144,2.39434133161752,0.003154945173943873,0.921633243560791
0062042,C6,bottom_left,266.0,716.0,264.7843322753906,712.5648193359375,0.1776077002286911,3.6439421251449393,0.003759308455395543,0.8984037637710571
0062042,C6,bottom_right,362.0,694.0,358.5484924316406,691.1798095703125,0.3045121431350708,4.457171586796162,0.005398294976101289,0.8984037637710571
0062042,C6,top_right,346.0,628.0,347.408203125,631.6736450195312,0.29338711500167847,3.9342983835477603,0.00408520299861486,0.8984037637710571
0062042,C6,top_left,264.0,656.0,264.7843322753906,654.918212890625,0.21157974004745483,1.3362037525128245,0.0014978582213065943,0.8984037637710571
0062042,C3,bottom_left,226.0,464.0,226.1173095703125,462.4777526855469,0.3454764187335968,1.5267607611039309,0.001509443541939402,0.8981786370277405
0062042,C3,bottom_right,296.0,438.0,296.04193115234375,432.63323974609375,0.2275284230709076,5.366924058009835,0.005292961427707375,0.8981786370277405
0062042,C3,top_right,269.0,366.0,270.8690490722656,372.0115661621094,0.1870133876800537,6.295416757924405,0.006436230699312585,0.8981786370277405
0062042,C3,top_left,206.0,398.0,209.3354034423828,397.19287109375,0.304721862077713,3.431672069817196,0.0045413524540538165,0.8981786370277405
0062042,C7,bottom_left,298.0,805.0,295.9942626953125,807.9689331054688,0.19498272240161896,3.5829521236214408,0.0039751370355051935,0.8608261346817017
0062042,C7,bottom_right,387.0,778.0,380.77825927734375,775.4071044921875,0.04776174575090408,6.740412801482811,0.008723336109575947,0.8608261346817017
0062042,C7,top_right,370.0,710.0,368.666259765625,714.004638671875,0.08598075062036514,4.220899655887053,0.0043351788320054735,0.8608261346817017
0062042,C7,top_left,277.0,739.0,282.9505615234375,739.123779296875,0.29906952381134033,5.951848768118162,0.00797755802324507,0.8608261346817017
3517142,C4,bottom_left,238.0,400.0,236.6104736328125,398.7037658691406,0.36520689725875854,1.9002648360462946,0.0029840463222991997,0.9203542470932007
3517142,C4,bottom_right,288.0,391.0,285.89990234375,392.2561340332031,0.12311829626560211,2.4470968258648638,0.00402373068806056,0.9203542470932007
3517142,C4,top_right,281.0,348.0,282.3282165527344,347.12286376953125,0.1700700968503952,1.5917057447149316,0.0025942103279941865,0.9203542470932007
3517142,C4,top_left,238.0,363.0,236.6104736328125,362.16729736328125,0.1296478658914566,1.6199312350552568,0.002663203533222557,0.9203542470932007
3517142,C6,bottom_left,241.0,523.0,242.0437774658203,521.7412719726562,0.1920163780450821,1.6351965157053636,0.00248853474996858,0.8933228850364685
3517142,C6,bottom_right,291.0,515.0,291.9784851074219,512.4490966796875,0.13661614060401917,2.7321311928653307,0.0038513936623184534,0.8933228850364685
3517142,C6,top_right,291.0,468.0,294.1185302734375,466.7028503417969,0.09346098452806473,3.3775476757734526,0.0056922749615924235,0.8933228850364685
3517142,C6,top_left,239.0,482.0,239.19036865234375,479.5689697265625,0.15346093475818634,2.438472557599282,0.0033106173445255436,0.8933228850364685
3517142,C7,bottom_left,261.0,594.0,257.4510192871094,592.960693359375,0.24126195907592773,3.698029528507969,0.006320315930547149,0.8781739473342896
3517142,C7,bottom_right,309.0,572.0,308.4798583984375,575.0610961914062,0.11959035694599152,3.1049729755213415,0.004244987509536544,0.8781739473342896
3517142,C7,top_right,297.0,527.0,296.26165771484375,527.8062744140625,0.07357601821422577,1.093264725865415,0.0016842531849522798,0.8781739473342896
3517142,C7,top_left,245.0,547.0,248.826416015625,544.2738647460938,0.38867294788360596,4.698220189308074,0.007601041025887934,0.8781739473342896
3517142,C3,bottom_left,234.0,342.0,237.786865234375,340.1640319824219,0.30344459414482117,4.208458965570149,0.0070293627145066005,0.8623904585838318
3517142,C3,bottom_right,283.0,331.0,283.834228515625,331.5383605957031,0.10473459959030151,0.9928591779742556,0.0016216539001694642,0.8623904585838318
3517142,C3,top_right,284.0,289.0,278.7977600097656,289.1286926269531,0.09160401672124863,5.203831541107556,0.009033349929249812,0.8623904585838318
3517142,C3,top_left,238.0,301.0,237.786865234375,300.6296081542969,0.15733206272125244,0.4273365742379083,0.0006235451042652608,0.8623904585838318
3517142,C5,bottom_left,234.0,453.0,235.47010803222656,456.0526428222656,0.3732411563396454,3.3881921177446386,0.004860418009143632,0.8605631589889526
3517142,C5,bottom_right,288.0,453.0,285.3955993652344,453.19036865234375,0.06659357249736786,2.6113488641242033,0.004528880954336406,0.8605631589889526
3517142,C5,top_right,289.0,407.0,286.822021484375,408.1089172363281,0.07371339201927185,2.4440310659952105,0.004068829055246511,0.8605631589889526
3517142,C5,top_left,237.0,420.0,239.0362091064453,419.55816650390625,0.09333669394254684,2.083594097573048,0.003585422976279883,0.8605631589889526
3890151,C7,bottom_left,241.0,514.0,241.09075927734375,513.7664184570312,0.26346027851104736,0.2505944605126413,0.000357183419770798,0.9358974099159241
3890151,C7,bottom_right,291.0,499.0,291.71307373046875,497.4059143066406,0.28494101762771606,1.7463056269902066,0.0025205383499617732,0.9358974099159241
3890151,C7,top_right,281.0,452.0,280.7677001953125,453.09613037109375,0.2338215410709381,1.120475340956673,0.0015458867474817067,0.9358974099159241
3890151,C7,top_left,229.0,468.0,231.51356506347656,468.09326171875,0.29248499870300293,2.515294630160479,0.004563578840046612,0.9358974099159241
3890151,C3,bottom_left,207.0,285.0,207.15689086914062,285.3501892089844,0.09142699092626572,0.38372806374932106,0.0005539388125190577,0.9090264439582825
3890151,C3,bottom_right,259.0,272.0,257.59783935546875,273.08721923828125,0.16922268271446228,1.774288630736598,0.002941425895740801,0.9090264439582825
3890151,C3,top_right,246.0,234.0,248.0549774169922,231.529296875,0.20125888288021088,3.2136126269718086,0.005014770547304809,0.9090264439582825
3890151,C3,top_left,204.0,243.0,203.7487335205078,242.42974853515625,0.16566233336925507,0.6231545369110623,0.0008981300629806999,0.9090264439582825
3890151,C6,bottom_left,227.0,451.0,225.478515625,448.732666015625,0.21632404625415802,2.7305160867628953,0.004133923382616538,0.8795032501220703
3890151,C6,bottom_right,280.0,438.0,278.82330322265625,435.0588684082031,0.21999771893024445,3.167786347921335,0.004526165373877054,0.8795032501220703
3890151,C6,top_right,271.0,395.0,268.564697265625,394.0374755859375,0.15193937718868256,2.618616553778103,0.004608705159067912,0.8795032501220703
3890151,C6,top_left,219.0,409.0,222.74288940429688,410.446044921875,0.2053990662097931,4.012513801705645,0.007070589977390471,0.8795032501220703
3890151,C5,bottom_left,226.0,398.0,223.8833770751953,396.4569396972656,0.13622421026229858,2.6193754415286574,0.004374941562855044,0.8202545642852783
3890151,C5,bottom_right,277.0,381.0,273.0458068847656,381.40106201171875,0.1042349562048912,3.9744803345608375,0.007196996961574141,0.8202545642852783
3890151,C5,top_right,266.0,341.0,262.80364990234375,347.1832580566406,0.13990391790866852,6.960555591459515,0.010199988590766812,0.8202545642852783
3890151,C5,top_left,217.0,361.0,217.05528259277344,360.1860046386719,0.10641180723905563,0.8158704635709387,0.0011090190615383859,0.8202545642852783
3890151,C4,bottom_left,215.0,345.0,214.76588439941406,343.32427978515625,0.10923773795366287,1.691995376138392,0.0023130640981677227,0.8036037087440491
3890151,C4,bottom_right,271.0,331.0,264.3395690917969,328.23828125,0.19068478047847748,7.210300294512639,0.012655397102416265,0.8036037087440491
3890151,C4,top_right,256.0,287.0,257.454345703125,288.4660949707031,0.10601592063903809,2.0650801164407997,0.0033051461974307073,0.8036037087440491
3890151,C4,top_left,207.0,305.0,211.32327270507812,302.8663635253906,0.22972847521305084,4.82110894797629,0.008363283937080926,0.8036037087440491
3730147,C3,bottom_left,211.0,371.0,210.8853302001953,370.2840576171875,0.37535861134529114,0.7250673475577889,0.0009742403401343924,0.9321526885032654
3730147,C3,bottom_right,264.0,361.0,265.5840148925781,362.2408142089844,0.10009793937206268,2.01214390169461,0.003157466315855855,0.9321526885032654
3730147,C3,top_right,261.0,319.0,261.93743896484375,318.3684387207031,0.14097647368907928,1.1303368800116302,0.0018006164362500974,0.9321526885032654
3730147,C3,top_left,211.0,333.0,210.8853302001953,332.2613525390625,0.22223371267318726,0.7474953073676533,0.0010039213880125492,0.9321526885032654
3730147,C6,bottom_left,240.0,560.0,239.32833862304688,558.5963745117188,0.2901555299758911,1.5560506150647369,0.0021915506673202915,0.9268115162849426
3730147,C6,bottom_right,289.0,540.0,289.1744384765625,538.2012939453125,0.14287813007831573,1.8071447792788815,0.002416491818736325,0.9268115162849426
3730147,C6,top_right,273.0,496.0,275.9798583984375,495.9543151855469,0.09387224167585373,2.9802085794471025,0.005059549026984081,0.9268115162849426
3730147,C6,top_left,225.0,515.0,226.13375854492188,513.435791015625,0.26228320598602295,1.9318794436979851,0.0028381275441012196,0.9268115162849426
3730147,C4,bottom_left,215.0,432.0,215.29879760742188,431.3100280761719,0.3698042929172516,0.7518917913317853,0.0010505621383674,0.9263501167297363
3730147,C4,bottom_right,268.0,423.0,269.4595947265625,422.5594787597656,0.13961073756217957,1.5246231432412047,0.0025467472146386942,0.9263501167297363
3730147,C4,top_right,266.0,381.0,263.6043701171875,380.99444580078125,0.08887707442045212,2.3956363214296936,0.004067290074400142,0.9263501167297363
3730147,C4,top_left,217.0,391.0,215.29879760742188,391.20343017578125,0.20970986783504486,1.7133223330511766,0.0029009974655290283,0.9263501167297363
3730147,C5,bottom_left,220.0,494.0,220.07528686523438,491.0865478515625,0.1748981773853302,2.9144247345422913,0.0038867052566594314,0.8543616533279419
3730147,C5,bottom_right,274.0,480.0,273.62200927734375,480.0700378417969,0.23387891054153442,0.38442461640451464,0.0006485087007700337,0.8543616533279419
3730147,C5,top_right,267.0,441.0,268.48736572265625,436.73846435546875,0.0838697999715805,4.513639644737174,0.00621791731054585,0.8543616533279419
3730147,C5,top_left,216.0,451.0,217.87474060058594,450.6927185058594,0.19553866982460022,1.899756362307182,0.0032091819361865885,0.8543616533279419
1017027,C5,bottom_left,227.0,487.0,224.2285919189453,484.3133544921875,0.21967445313930511,3.8598920757430912,0.0061278476808066815,0.9119225144386292
1017027,C5,bottom_right,287.0,470.0,286.7574157714844,471.0131530761719,0.1704796701669693,1.0417899326068831,0.001434026236118439,0.9119225144386292
1017027,C5,top_right,280.0,420.0,278.4202575683594,422.012451171875,0.19436630606651306,2.5584264440290045,0.003912212490004514,0.9119225144386292
1017027,C5,top_left,217.0,442.0,219.365234375,441.6127014160156,0.258839875459671,2.396733994801664,0.0042483782193286895,0.9119225144386292
1017027,C3,bottom_left,206.0,350.0,205.4657440185547,349.1371765136719,0.35118186473846436,1.0148368451477874,0.0015042491778610638,0.9105315804481506
1017027,C3,bottom_right,264.0,336.0,259.3457336425781,335.9371337890625,0.10699053853750229,4.654690912005514,0.008296808747576547,0.9105315804481506
1017027,C3,top_right,260.0,282.0,261.4449462890625,284.52642822265625,0.0983542948961258,2.9104483061050077,0.004273010689915237,0.9105315804481506
1017027,C3,top_left,210.0,293.0,208.9644317626953,292.86328125,0.15436388552188873,1.044554254558326,0.0018551306829146543,0.9105315804481506
1017027,C6,bottom_left,233.0,554.0,230.4864501953125,552.31298828125,0.29025259613990784,3.0272002179975477,0.005025726920944931,0.8967593312263489
1017027,C6,bottom_right,292.0,540.0,292.0279235839844,540.4649047851562,0.1751902997493744,0.4657426175514879,0.0006293731979825026,0.8967593312263489
1017027,C6,top_right,288.0,490.0,287.8319396972656,492.3753967285156,0.11311439424753189,2.381334475288573,0.0032196308710989077,0.8967593312263489
1017027,C6,top_left,227.0,503.0,230.4864501953125,502.1326599121094,0.2339889258146286,3.59271677041994,0.006323973630519499,0.8967593312263489
1017027,C4,bottom_left,212.0,428.0,212.74771118164062,423.9234924316406,0.19220128655433655,4.144512753755462,0.00566050917964932,0.8877232670783997
1017027,C4,bottom_right,272.0,403.0,272.2293395996094,401.58099365234375,0.13484081625938416,1.437419794853862,0.001958137328946582,0.8877232670783997
1017027,C4,top_right,263.0,352.0,264.5317077636719,350.6121520996094,0.16694051027297974,2.0669422991248116,0.0033109713404073445,0.8877232670783997
1017027,C4,top_left,213.0,367.0,212.0479278564453,366.6708068847656,0.17946501076221466,1.0073775229031716,0.0017542819956922896,0.8877232670783997
1017027,C7,bottom_left,249.0,626.0,249.77593994140625,627.6481323242188,0.21018685400485992,1.821653905330053,0.0026191858969322013,0.8709492087364197
1017027,C7,bottom_right,307.0,611.0,303.2406311035156,610.9501953125,0.20401817560195923,3.7596987920245843,0.006701529391803068,0.8709492087364197
1017027,C7,top_right,295.0,557.0,295.6028137207031,559.4649047851562,0.14176830649375916,2.537546055100109,0.0034957032743330218,0.8709492087364197
1017027,C7,top_left,236.0,575.0,239.36073303222656,574.0756225585938,0.2947099208831787,3.485541588918358,0.006119118763704806,0.8709492087364197
1455039,C5,bottom_left,262.0,457.0,263.39910888671875,457.5462646484375,0.6124153137207031,1.5019689554141678,0.0025960925853093756,0.9311702251434326
1455039,C5,bottom_right,333.0,453.0,334.5993957519531,451.2753601074219,0.15724147856235504,2.352115968747627,0.0036744489425185878,0.9311702251434326
1455039,C5,top_right,334.0,403.0,334.5993957519531,401.80511474609375,0.08010294288396835,1.3367969320214852,0.001931517494990803,0.9311702251434326
1455039,C5,top_left,263.0,414.0,263.39910888671875,414.34686279296875,0.22711320221424103,0.528773770722378,0.0008502075522337396,0.9311702251434326
1455039,C6,bottom_left,263.0,530.0,264.653076171875,527.5027465820312,0.28103047609329224,2.994818101918297,0.004469787223382513,0.9237245917320251
1455039,C6,bottom_right,337.0,515.0,336.872314453125,513.452392578125,0.1171618178486824,1.552865844534985,0.0020980621908740587,0.9237245917320251
1455039,C6,top_right,332.0,468.0,328.4584045410156,469.1940002441406,0.09446121752262115,3.7374503311892475,0.006503978201692623,0.9237245917320251
1455039,C6,top_left,260.0,480.0,261.14727783203125,479.7317199707031,0.2099655568599701,1.178227736046753,0.0020731913043904966,0.9237245917320251
1455039,C7,bottom_left,283.0,610.0,283.49273681640625,608.2611083984375,0.12524710595607758,1.807355408387283,0.0025021561490687822,0.9149860739707947
1455039,C7,bottom_right,355.0,584.0,350.79638671875,582.4723510742188,0.058327093720436096,4.4725916266457855,0.007757915906713636,0.9149860739707947
1455039,C7,top_right,337.0,532.0,334.67156982421875,533.682861328125,0.13863705098628998,2.8729095588248756,0.004723267066144734,0.9149860739707947
1455039,C7,top_left,267.0,552.0,268.0689697265625,551.1077270507812,0.28362876176834106,1.392424968253095,0.002250328407932471,0.9149860739707947
1455039,C4,bottom_left,262.0,395.0,263.3512878417969,392.60003662109375,0.29844751954078674,2.7542336595647003,0.004030254056880897,0.9060521721839905
1455039,C4,bottom_right,334.0,385.0,333.9969482421875,384.26361083984375,0.09377110004425049,0.7363954837051714,0.0009924530768544743,0.9060521721839905
1455039,C4,top_right,326.0,330.0,325.6033935546875,332.8555603027344,0.18763437867164612,2.882970918170326,0.003912632802874456,0.9060521721839905
1455039,C4,top_left,255.0,347.0,257.0561218261719,346.7496032714844,0.2420591115951538,2.0713125031514905,0.0036741102877785614,0.9060521721839905
1455039,C3,bottom_left,256.0,325.0,259.4599304199219,325.7500915527344,0.26922157406806946,3.5403044852362955,0.006238904276749681,0.8758513331413269
1455039,C3,bottom_right,326.0,313.0,324.65191650390625,312.4974670410156,0.254095196723938,1.438703752447299,0.0024925035909549283,0.8758513331413269
1455039,C3,top_right,316.0,253.0,318.343017578125,257.39453125,0.2721850275993347,4.980124122813537,0.007242771094765446,0.8758513331413269
1455039,C3,top_left,261.0,270.0,262.2638854980469,270.6471252441406,0.18541349470615387,1.4199216998754758,0.00241209510375219,0.8758513331413269
0031038,C4,bottom_left,325.0,626.0,327.9438781738281,627.0125122070312,0.2553578317165375,3.113133416949699,0.003966431560604943,0.9464395046234131
0031038,C4,bottom_right,410.0,608.0,408.071533203125,605.080322265625,0.3208422064781189,3.4990716281971785,0.003826911303771719,0.9464395046234131
0031038,C4,top_right,396.0,525.0,392.80914306640625,524.9804077148438,0.16726674139499664,3.1909170826426925,0.004160223578306368,0.9464395046234131
0031038,C4,top_left,319.0,553.0,321.2665710449219,553.5875854492188,0.25721266865730286,2.341495454151436,0.0030116117476325405,0.9464395046234131
0031038,C3,bottom_left,314.0,527.0,316.2713928222656,524.6044921875,0.2732961177825928,3.3011638906283247,0.0037911814835682187,0.8901519775390625
0031038,C3,bottom_right,397.0,509.0,391.9665832519531,505.44915771484375,0.2535249888896942,6.159851060989417,0.007441591868342106,0.8901519775390625
0031038,C3,top_right,378.0,421.0,375.677734375,425.9546813964844,0.11622004956007004,5.471908750493286,0.005756496840173608,0.8901519775390625
0031038,C3,top_left,309.0,450.0,313.3968811035156,447.9832763671875,0.14293864369392395,4.837327531767642,0.006069073147100233,0.8901519775390625
0031038,C6,bottom_left,357.0,823.0,358.0212097167969,822.906494140625,0.26923003792762756,1.0254816582551884,0.001334635965241582,0.8771170973777771
0031038,C6,bottom_right,443.0,806.0,440.91162109375,803.7716064453125,0.2807386815547943,3.0540242780048,0.0035017495092140587,0.8771170973777771
0031038,C6,top_right,430.0,725.0,431.384033203125,730.1023559570312,0.24349001049995422,5.2867366323285605,0.0053550371628508595,0.8771170973777771
0031038,C6,top_left,344.0,749.0,350.39910888671875,748.280517578125,0.31866174936294556,6.439429283676466,0.008373273374975503,0.8771170973777771
0031038,C7,bottom_left,391.0,937.0,390.22760009765625,932.1305541992188,0.23662196099758148,4.930324940192764,0.004915957525556187,0.8529404997825623
0031038,C7,bottom_right,476.0,899.0,471.1398620605469,903.4852294921875,0.1387326419353485,6.6134880651665355,0.007732719827821256,0.8529404997825623
0031038,C7,top_right,448.0,822.0,445.4383239746094,827.09765625,0.19107303023338318,5.70511027958489,0.006043854430167797,0.8529404997825623
0031038,C7,top_left,368.0,857.0,372.1413269042969,856.6978149414062,0.3289996087551117,4.152337213894176,0.0054076336650139434,0.8529404997825623
0031038,C5,bottom_left,337.0,722.0,337.4140625,722.074951171875,0.3724154531955719,0.4207914353592357,0.000544903492496846,0.8319661617279053
0031038,C5,bottom_right,433.0,707.0,428.49114990234375,703.9619140625,0.2226538360118866,5.436882872268817,0.006600739051277262,0.8319661617279053
0031038,C5,top_right,412.0,626.0,412.1931457519531,634.3698120117188,0.1488257646560669,8.372040276599787,0.00827439800804792,0.8319661617279053
0031038,C5,top_left,332.0,656.0,337.4140625,656.296142578125,0.23980414867401123,5.422155768740398,0.0070648147517019585,0.8319661617279053
1196032,C4,bottom_left,229.0,399.0,229.39462280273438,399.2426452636719,0.24482318758964539,0.4632535811198087,0.0007719617915967938,0.946679413318634
1196032,C4,bottom_right,289.0,378.0,290.2259216308594,378.26544189453125,0.13516871631145477,1.2543297988891313,0.0022027058741029854,0.946679413318634
1196032,C4,top_right,278.0,329.0,276.94091796875,332.8147888183594,0.060045305639505386,3.959074194505117,0.00546044199792253,0.946679413318634
1196032,C4,top_left,224.0,347.0,225.1993408203125,347.49884033203125,0.383270800113678,1.2989457571926966,0.002229688859655747,0.946679413318634
1196032,C6,bottom_left,243.0,525.0,242.63186645507812,525.0294799804688,0.418963223695755,0.36931203086981074,0.0006539206312171029,0.9312807321548462
1196032,C6,bottom_right,308.0,510.0,304.4183349609375,510.9654846191406,0.2240288108587265,3.709512771488959,0.006481703402992386,0.9312807321548462
1196032,C6,top_right,303.0,464.0,298.0992736816406,464.5541076660156,0.12148299813270569,4.931952326715813,0.008721090319019364,0.9312807321548462
1196032,C6,top_left,244.0,477.0,242.63186645507812,477.21173095703125,0.16790108382701874,1.3844202378273243,0.0024424049982536217,0.9312807321548462
1196032,C5,bottom_left,236.0,455.0,235.9571075439453,457.3414611816406,0.3641034960746765,2.3418540150735945,0.0031480439917289027,0.9288660287857056
1196032,C5,bottom_right,297.0,446.0,297.1317443847656,446.15399169921875,0.21149535477161407,0.20265741127713788,0.00031209599030637464,0.9288660287857056
1196032,C5,top_right,291.0,399.0,290.1001892089844,400.7049865722656,0.07868071645498276,1.927858571377644,0.002792307991479181,0.9288660287857056
1196032,C5,top_left,236.0,413.0,235.9571075439453,413.9900817871094,0.0823337510228157,0.991010447953046,0.0013329263976861285,0.9288660287857056
1196032,C3,bottom_left,216.0,331.0,217.64247131347656,330.6673583984375,0.2975154519081116,1.6758169502315845,0.0029463041804606758,0.9091406464576721
1196032,C3,bottom_right,275.0,310.0,270.84332275390625,310.9609069824219,0.10504129528999329,4.266299093718188,0.00748230631844717,0.9091406464576721
1196032,C3,top_right,260.0,263.0,258.943115234375,265.2137145996094,0.044271524995565414,2.453067006083182,0.0035163442189045627,0.9091406464576721
1196032,C3,top_left,211.0,278.0,210.64236450195312,277.1783752441406,0.25183138251304626,0.8960861503807622,0.0012734379180887657,0.9091406464576721
1196032,C7,bottom_left,256.0,601.0,258.6745910644531,601.3156127929688,0.2535596489906311,2.6931484914757364,0.004761118763377137,0.8569803237915039
1196032,C7,bottom_right,325.0,581.0,319.6234436035156,580.8842163085938,0.17527194321155548,5.377802948023729,0.009534171591073224,0.8569803237915039
1196032,C7,top_right,307.0,529.0,307.0133361816406,529.4535522460938,0.13444219529628754,0.4537482712666102,0.0006100716472401648,0.8569803237915039
1196032,C7,top_left,251.0,546.0,253.07009887695312,544.2486572265625,0.2726474404335022,2.711551377059698,0.00436037319519444,0.8569803237915039
1362036,C4,bottom_left,273.0,376.0,272.572021484375,375.45831298828125,0.23825354874134064,0.6903552914995058,0.000987984493694938,0.9022983312606812
1362036,C4,bottom_right,325.0,373.0,326.7173156738281,369.8740234375,0.1835995763540268,3.566637435018461,0.004993353668881092,0.9022983312606812
1362036,C4,top_right,331.0,328.0,326.7173156738281,329.1884765625,0.3035750389099121,4.444531648807336,0.00683129659070171,0.9022983312606812
1362036,C4,top_left,276.0,333.0,274.96075439453125,334.7727966308594,0.13268546760082245,2.0549548225867302,0.002887094302219802,0.9022983312606812
1362036,C5,bottom_left,268.0,430.0,270.3663024902344,430.167724609375,0.27436330914497375,2.372239241703796,0.00367568083901302,0.8947279453277588
1362036,C5,bottom_right,324.0,427.0,323.84918212890625,427.7591857910156,0.08062242716550827,0.7740213792404389,0.0010522358846242663,0.8947279453277588
1362036,C5,top_right,324.0,387.0,325.4456787109375,386.0117492675781,0.12751691043376923,1.7511785875204973,0.002609060339602488,0.8947279453277588
1362036,C5,top_left,272.0,392.0,270.3663024902344,392.4344482421875,0.12012374401092529,1.690477100866561,0.0026000152155038754,0.8947279453277588
1362036,C7,bottom_left,264.0,555.0,261.48077392578125,554.1533203125,0.09539889544248581,2.6576994762855923,0.004069913876392677,0.8588671088218689
1362036,C7,bottom_right,322.0,542.0,322.84503173828125,542.9334106445312,0.11719843000173569,1.2591005003679707,0.0018186466280751914,0.8588671088218689
1362036,C7,top_right,318.0,502.0,318.8603515625,501.2596130371094,0.06746488064527512,1.1350672517144502,0.0016674164693731633,0.8588671088218689
1362036,C7,top_left,258.0,506.0,261.48077392578125,507.67095947265625,0.21897879242897034,3.86107403213902,0.005849918204828,0.8588671088218689
1362036,C3,bottom_left,273.0,315.0,279.0608215332031,315.35418701171875,0.4587447941303253,6.071161840752472,0.009408804532865243,0.853455662727356
1362036,C3,bottom_right,333.0,314.0,332.5765380859375,312.953369140625,0.11088746041059494,1.1290509946222655,0.0015593149224369183,0.853455662727356
1362036,C3,top_right,331.0,270.0,332.5765380859375,268.13818359375,0.14452412724494934,2.4396378147161806,0.003507767045484945,0.853455662727356
1362036,C3,top_left,284.0,275.0,282.25579833984375,276.140869140625,0.1142299473285675,2.0841837316614495,0.0031127996089031053,0.853455662727356
1362036,C6,bottom_left,260.0,487.0,261.4712829589844,484.906005859375,0.4438167214393616,2.5591961641049816,0.003634632720608224,0.8337104916572571
1362036,C6,bottom_right,319.0,486.0,261.4712829589844,484.906005859375,0.057716090232133865,57.53911806384387,0.08920406065411902,0.8337104916572571
1362036,C6,top_right,318.0,446.0,321.50457763671875,446.35845947265625,0.09071657806634903,3.5228621326027185,0.0054550038515215745,0.8337104916572571
1362036,C6,top_left,267.0,446.0,266.2739562988281,446.35845947265625,0.1267942488193512,0.8097114606749443,0.0012254525340721632,0.8337104916572571
3479141,C7,bottom_left,219.0,531.0,220.16510009765625,528.9161987304688,0.40875136852264404,2.3874015096876047,0.0034640530458045736,0.9400402307510376
3479141,C7,bottom_right,273.0,518.0,272.1676025390625,521.7590942382812,0.06959902495145798,3.8501525976582394,0.005274823184004484,0.9400402307510376
3479141,C7,top_right,270.0,476.0,267.8934326171875,476.66925048828125,0.14002223312854767,2.2103217762113725,0.0037671060357975126,0.9400402307510376
3479141,C7,top_left,221.0,484.0,220.16510009765625,483.8263854980469,0.18649740517139435,0.8527601317029513,0.0014682931301503337,0.9400402307510376
3479141,C6,bottom_left,218.0,469.0,217.4423370361328,467.9656066894531,0.37071096897125244,1.1751414817685826,0.0016988226410723094,0.9117303490638733
3479141,C6,bottom_right,271.0,464.0,269.71441650390625,460.8291320800781,0.07727956771850586,3.4215681041034833,0.004826259220296303,0.9117303490638733
3479141,C6,top_right,268.0,421.0,267.5662536621094,419.4376525878906,0.11762284487485886,1.6214392747674484,0.0022388699074894565,0.9117303490638733
3479141,C6,top_left,223.0,426.0,222.45474243164062,428.0014343261719,0.09103719145059586,2.074378262957903,0.0028620720453098715,0.9117303490638733
3479141,C3,bottom_left,219.0,302.0,220.06088256835938,299.28497314453125,0.5398746132850647,2.9149344160315707,0.00410087653657998,0.9007628560066223
3479141,C3,bottom_right,268.0,291.0,267.9403381347656,290.0303955078125,0.2057451754808426,0.9714383199325753,0.0013126012920595363,0.9007628560066223
3479141,C3,top_right,266.0,247.0,262.223388671875,249.45263671875,0.0839124470949173,4.503134463668928,0.007344703557999985,0.9007628560066223
3479141,C3,top_left,221.0,258.0,222.20474243164062,257.2834167480469,0.11464309692382812,1.4017474392967808,0.0023043079157090483,0.9007628560066223
3479141,C4,bottom_left,220.0,357.0,221.2974395751953,354.8631896972656,0.5154805183410645,2.4998615403967404,0.003659151528676361,0.8834438323974609
